id,Location,Type,Count
HShr98,Sherkole,17,0
LKum28,Kurmuk,17,0
LKum61,Kurmuk,17,0
LKum74,Kurmuk,17,0
LShr108,Sherkole,17,0
LShr112,Sherkole,17,0
LShr116,Sherkole,17,0
LShr132,Sherkole,17,0
LShr133,Sherkole,17,0
LShr157,Sherkole,17,0
LShr165,Sherkole,17,0
LShr171,Sherkole,17,0
LShr177,Sherkole,17,0
LShr44,Sherkole,17,0
LShr64,Sherkole,17,0
LShr86,Sherkole,17,0
HAss35,Asosa,17,0
HKum57,Kurmuk,17,0
HKum67,Kurmuk,17,0
HShr105,Sherkole,17,0
HShr12,Sherkole,17,0
HShr133,Sherkole,17,0
HShr3,Sherkole,17,0
HShr44,Sherkole,17,0
HShr48,Sherkole,17,0
HShr64,Sherkole,17,0
HShr87,Sherkole,17,0
LKum58,Kurmuk,17,0
LShr61,Sherkole,17,0
LShr73,Sherkole,17,0
HAss23,Asosa,17,0
HAss39,Asosa,17,0
HKum19,Kurmuk,17,0
HKum34,Kurmuk,17,0
HShr114,Sherkole,17,0
HShr126,Sherkole,17,0
HShr14,Sherkole,17,0
HShr146,Sherkole,17,0
HShr148,Sherkole,17,0
HShr161,Sherkole,17,0
HShr182,Sherkole,17,0
HShr31,Sherkole,17,0
HShr45,Sherkole,17,0
HShr65,Sherkole,17,0
HShr71,Sherkole,17,0
HShr77,Sherkole,17,0
HShr88,Sherkole,17,0
HShr96,Sherkole,17,0
LAss15,Asosa,17,0
LKum12,Kurmuk,17,0
LKum17,Kurmuk,17,0
LShr3,Sherkole,17,0
LShr5,Sherkole,17,0
HBab18,Bambasi,17,0
HBab23,Bambasi,17,0
HBab24,Bambasi,17,0
HBab25,Bambasi,17,0
HBab47,Bambasi,17,0
HBab48,Bambasi,17,0
HBab49,Bambasi,17,0
HBab50,Bambasi,17,0
HBab64,Bambasi,17,0
HBab66,Bambasi,17,0
HBab68,Bambasi,17,0
HBab92,Bambasi,17,0
HAss51,Asosa,17,0
HBab7,Bambasi,17,0
HBab75,Bambasi,17,0
HBab80,Bambasi,17,0
HBab81,Bambasi,17,0
HShr35,Sherkole,17,0
LBab37,Bambasi,17,0
LBab56,Bambasi,17,0
LBab57,Bambasi,17,0
LBab67,Bambasi,17,0
LBab82,Bambasi,17,0
HBab9,Bambasi,17,0
HBab21,Bambasi,17,0
HBab37,Bambasi,17,0
LBab1,Bambasi,17,0
LBab30,Bambasi,17,0
HBab13,Bambasi,17,0
HBab15,Bambasi,17,0
HBab17,Bambasi,17,0
HBab79,Bambasi,17,0
HBab95,Bambasi,17,0
HBab100,Bambasi,17,0
HBab118,Bambasi,17,0
LBab98,Bambasi,17,0
HKum9,Kurmuk,17,0
HAss14,Asosa,18,0
HAss42,Asosa,18,0
HKum11,Kurmuk,18,0
HShr118,Sherkole,18,0
HShr122,Sherkole,18,0
HShr17,Sherkole,18,0
HShr49,Sherkole,18,0
HShr70,Sherkole,18,0
HShr80,Sherkole,18,0
HShr82,Sherkole,18,0
HKum47,Kurmuk,18,0
HShr86,Sherkole,18,0
HShr98,Sherkole,18,0
LKum28,Kurmuk,18,0
LKum61,Kurmuk,18,0
LKum74,Kurmuk,18,0
LShr108,Sherkole,18,0
LShr112,Sherkole,18,0
LShr116,Sherkole,18,0
LShr132,Sherkole,18,0
LShr133,Sherkole,18,0
LShr157,Sherkole,18,0
LShr165,Sherkole,18,0
LShr171,Sherkole,18,0
LShr177,Sherkole,18,0
LShr44,Sherkole,18,0
LShr64,Sherkole,18,0
LShr86,Sherkole,18,0
HAss35,Asosa,18,0
HKum57,Kurmuk,18,0
HKum67,Kurmuk,18,0
HShr105,Sherkole,18,0
HShr12,Sherkole,18,0
HShr133,Sherkole,18,0
HShr3,Sherkole,18,0
HShr44,Sherkole,18,0
HShr48,Sherkole,18,0
HShr64,Sherkole,18,0
HShr87,Sherkole,18,0
LKum58,Kurmuk,18,0
LShr61,Sherkole,18,0
LShr73,Sherkole,18,0
HAss23,Asosa,18,0
HAss39,Asosa,18,0
HKum19,Kurmuk,18,0
HKum34,Kurmuk,18,0
HShr114,Sherkole,18,0
HShr126,Sherkole,18,0
HShr14,Sherkole,18,0
HShr146,Sherkole,18,0
HShr148,Sherkole,18,0
HShr161,Sherkole,18,0
HShr182,Sherkole,18,0
HShr31,Sherkole,18,0
HShr45,Sherkole,18,0
HShr65,Sherkole,18,0
HShr71,Sherkole,18,0
HShr77,Sherkole,18,0
HShr88,Sherkole,18,0
HShr96,Sherkole,18,0
LAss15,Asosa,18,0
LKum12,Kurmuk,18,0
LKum17,Kurmuk,18,0
LShr3,Sherkole,18,0
LShr5,Sherkole,18,0
HBab18,Bambasi,18,0
HBab23,Bambasi,18,0
HBab24,Bambasi,18,0
HBab25,Bambasi,18,0
HBab47,Bambasi,18,0
HBab48,Bambasi,18,0
HBab49,Bambasi,18,0
HBab50,Bambasi,18,0
HBab64,Bambasi,18,0
HBab66,Bambasi,18,0
HBab68,Bambasi,18,0
HBab92,Bambasi,18,0
HAss51,Asosa,18,0
HBab7,Bambasi,18,0
HBab75,Bambasi,18,0
HBab80,Bambasi,18,0
HBab81,Bambasi,18,0
HShr35,Sherkole,18,0
LBab37,Bambasi,18,0
LBab56,Bambasi,18,0
LBab57,Bambasi,18,0
LBab67,Bambasi,18,0
LBab82,Bambasi,18,0
HBab9,Bambasi,18,0
HBab21,Bambasi,18,0
HBab37,Bambasi,18,0
LBab1,Bambasi,18,0
LBab30,Bambasi,18,0
HBab13,Bambasi,18,0
HBab15,Bambasi,18,0
HBab17,Bambasi,18,0
HBab79,Bambasi,18,0
HBab95,Bambasi,18,0
HBab100,Bambasi,18,0
HBab118,Bambasi,18,0
LBab98,Bambasi,18,0
HKum9,Kurmuk,18,0
HAss14,Asosa,19,5
HAss42,Asosa,19,5
HKum11,Kurmuk,19,5
HShr118,Sherkole,19,5
HShr122,Sherkole,19,5
HShr17,Sherkole,19,5
HShr49,Sherkole,19,5
HShr70,Sherkole,19,5
HShr80,Sherkole,19,5
HShr82,Sherkole,19,5
HKum47,Kurmuk,19,5
HShr86,Sherkole,19,5
HShr98,Sherkole,19,5
LKum28,Kurmuk,19,5
LKum61,Kurmuk,19,5
LKum74,Kurmuk,19,5
LShr108,Sherkole,19,5
LShr112,Sherkole,19,5
LShr116,Sherkole,19,5
LShr132,Sherkole,19,5
LShr133,Sherkole,19,5
LShr157,Sherkole,19,5
LShr165,Sherkole,19,5
LShr171,Sherkole,19,5
LShr177,Sherkole,19,5
LShr44,Sherkole,19,5
LShr64,Sherkole,19,5
LShr86,Sherkole,19,5
HAss35,Asosa,19,0
HKum57,Kurmuk,19,5
HKum67,Kurmuk,19,5
HShr105,Sherkole,19,5
HShr12,Sherkole,19,5
HShr133,Sherkole,19,5
HShr3,Sherkole,19,5
HShr44,Sherkole,19,5
HShr48,Sherkole,19,5
HShr64,Sherkole,19,5
HShr87,Sherkole,19,5
LKum58,Kurmuk,19,5
LShr61,Sherkole,19,5
LShr73,Sherkole,19,5
HAss23,Asosa,19,5
HAss39,Asosa,19,5
HKum19,Kurmuk,19,5
HKum34,Kurmuk,19,5
HShr114,Sherkole,19,5
HShr126,Sherkole,19,5
HShr14,Sherkole,19,5
HShr146,Sherkole,19,5
HShr148,Sherkole,19,5
HShr161,Sherkole,19,5
HShr182,Sherkole,19,5
HShr31,Sherkole,19,5
HShr45,Sherkole,19,5
HShr65,Sherkole,19,5
HShr71,Sherkole,19,0
HShr77,Sherkole,19,5
HShr88,Sherkole,19,5
HShr96,Sherkole,19,5
LAss15,Asosa,19,5
LKum12,Kurmuk,19,5
LKum17,Kurmuk,19,5
LShr3,Sherkole,19,5
LShr5,Sherkole,19,5
HBab18,Bambasi,19,5
HBab23,Bambasi,19,5
HBab24,Bambasi,19,5
HBab25,Bambasi,19,5
HBab47,Bambasi,19,5
HBab48,Bambasi,19,5
HBab49,Bambasi,19,5
HBab50,Bambasi,19,5
HBab64,Bambasi,19,5
HBab66,Bambasi,19,5
HBab68,Bambasi,19,5
HBab92,Bambasi,19,5
HAss51,Asosa,19,5
HBab7,Bambasi,19,5
HBab75,Bambasi,19,5
HBab80,Bambasi,19,5
HBab81,Bambasi,19,5
HShr35,Sherkole,19,5
LBab37,Bambasi,19,5
LBab56,Bambasi,19,5
LBab57,Bambasi,19,5
LBab67,Bambasi,19,5
LBab82,Bambasi,19,5
HBab9,Bambasi,19,5
HBab21,Bambasi,19,5
HBab37,Bambasi,19,5
LBab1,Bambasi,19,5
LBab30,Bambasi,19,5
HBab13,Bambasi,19,5
HBab15,Bambasi,19,5
HBab17,Bambasi,19,5
HBab79,Bambasi,19,5
HBab95,Bambasi,19,5
HBab100,Bambasi,19,5
HBab118,Bambasi,19,5
LBab98,Bambasi,19,5
HKum9,Kurmuk,19,0
HAss14,Asosa,20,0
HAss42,Asosa,20,0
HKum11,Kurmuk,20,0
HShr118,Sherkole,20,0
HShr122,Sherkole,20,0
HShr17,Sherkole,20,0
HShr49,Sherkole,20,0
HShr70,Sherkole,20,0
HShr80,Sherkole,20,0
HShr82,Sherkole,20,0
HKum47,Kurmuk,20,0
HShr86,Sherkole,20,0
HShr98,Sherkole,20,0
LKum28,Kurmuk,20,0
LKum61,Kurmuk,20,0
LKum74,Kurmuk,20,0
LShr108,Sherkole,20,0
LShr112,Sherkole,20,0
LShr116,Sherkole,20,0
LShr132,Sherkole,20,0
LShr133,Sherkole,20,0
LShr157,Sherkole,20,0
LShr165,Sherkole,20,0
LShr171,Sherkole,20,0
LShr177,Sherkole,20,0
LShr44,Sherkole,20,0
LShr64,Sherkole,20,0
LShr86,Sherkole,20,0
HAss35,Asosa,20,0
HKum57,Kurmuk,20,0
HKum67,Kurmuk,20,0
HShr105,Sherkole,20,0
HShr12,Sherkole,20,0
HShr133,Sherkole,20,0
HShr3,Sherkole,20,0
HShr44,Sherkole,20,0
HShr48,Sherkole,20,0
HShr64,Sherkole,20,0
HShr87,Sherkole,20,0
LKum58,Kurmuk,20,0
LShr61,Sherkole,20,0
LShr73,Sherkole,20,0
HAss23,Asosa,20,0
HAss39,Asosa,20,0
HKum19,Kurmuk,20,0
HKum34,Kurmuk,20,0
HShr114,Sherkole,20,0
HShr126,Sherkole,20,0
HShr14,Sherkole,20,0
HShr146,Sherkole,20,0
HShr148,Sherkole,20,0
HShr161,Sherkole,20,0
HShr182,Sherkole,20,0
HShr31,Sherkole,20,0
HShr45,Sherkole,20,0
HShr65,Sherkole,20,0
HShr71,Sherkole,20,0
HShr77,Sherkole,20,0
HShr88,Sherkole,20,0
HShr96,Sherkole,20,0
LAss15,Asosa,20,0
LKum12,Kurmuk,20,0
LKum17,Kurmuk,20,0
LShr3,Sherkole,20,0
LShr5,Sherkole,20,0
HBab18,Bambasi,20,0
HBab23,Bambasi,20,0
HBab24,Bambasi,20,0
HBab25,Bambasi,20,0
HBab47,Bambasi,20,0
HBab48,Bambasi,20,0
HBab49,Bambasi,20,0
HBab50,Bambasi,20,0
HBab64,Bambasi,20,0
HBab66,Bambasi,20,0
HBab68,Bambasi,20,0
HBab92,Bambasi,20,0
HAss51,Asosa,20,0
HBab7,Bambasi,20,0
HBab75,Bambasi,20,0
HBab80,Bambasi,20,0
HBab81,Bambasi,20,0
HShr35,Sherkole,20,0
LBab37,Bambasi,20,0
LBab56,Bambasi,20,0
LBab57,Bambasi,20,0
LBab67,Bambasi,20,0
LBab82,Bambasi,20,0
HBab9,Bambasi,20,0
HBab21,Bambasi,20,0
HBab37,Bambasi,20,0
LBab1,Bambasi,20,0
LBab30,Bambasi,20,0
HBab13,Bambasi,20,0
HBab15,Bambasi,20,0
HBab17,Bambasi,20,0
HBab79,Bambasi,20,0
HBab95,Bambasi,20,0
HBab100,Bambasi,20,0
HBab118,Bambasi,20,0
LBab98,Bambasi,20,0
HKum9,Kurmuk,20,0
HAss14,Asosa,21,0
HAss42,Asosa,21,0
HKum11,Kurmuk,21,0
HShr118,Sherkole,21,0
HShr122,Sherkole,21,0
HShr17,Sherkole,21,0
HShr49,Sherkole,21,0
HShr70,Sherkole,21,0
HShr80,Sherkole,21,0
HShr82,Sherkole,21,0
HKum47,Kurmuk,21,0
HShr86,Sherkole,21,0
HShr98,Sherkole,21,0
LKum28,Kurmuk,21,0
LKum61,Kurmuk,21,0
LKum74,Kurmuk,21,0
LShr108,Sherkole,21,0
LShr112,Sherkole,21,0
LShr116,Sherkole,21,0
LShr132,Sherkole,21,0
LShr133,Sherkole,21,0
LShr157,Sherkole,21,0
LShr165,Sherkole,21,0
LShr171,Sherkole,21,0
LShr177,Sherkole,21,0
LShr44,Sherkole,21,0
LShr64,Sherkole,21,0
LShr86,Sherkole,21,0
HAss35,Asosa,21,0
HKum57,Kurmuk,21,0
HKum67,Kurmuk,21,0
HShr105,Sherkole,21,0
HShr12,Sherkole,21,0
HShr133,Sherkole,21,0
HShr3,Sherkole,21,0
HShr44,Sherkole,21,0
HShr48,Sherkole,21,0
HShr64,Sherkole,21,0
HShr87,Sherkole,21,0
LKum58,Kurmuk,21,0
LShr61,Sherkole,21,0
LShr73,Sherkole,21,0
HAss23,Asosa,21,0
HAss39,Asosa,21,0
HKum19,Kurmuk,21,0
HKum34,Kurmuk,21,0
HShr114,Sherkole,21,0
HShr126,Sherkole,21,0
HShr14,Sherkole,21,0
HShr146,Sherkole,21,0
HShr148,Sherkole,21,0
HShr161,Sherkole,21,0
HShr182,Sherkole,21,0
HShr31,Sherkole,21,0
HShr45,Sherkole,21,0
HShr65,Sherkole,21,0
HShr71,Sherkole,21,0
HShr77,Sherkole,21,0
HShr88,Sherkole,21,0
HShr96,Sherkole,21,0
LAss15,Asosa,21,0
LKum12,Kurmuk,21,0
LKum17,Kurmuk,21,0
LShr3,Sherkole,21,0
LShr5,Sherkole,21,0
HBab18,Bambasi,21,0
HBab23,Bambasi,21,0
HBab24,Bambasi,21,0
HBab25,Bambasi,21,0
HBab47,Bambasi,21,0
HBab48,Bambasi,21,0
HBab49,Bambasi,21,0
HBab50,Bambasi,21,0
HBab64,Bambasi,21,0
HBab66,Bambasi,21,0
HBab68,Bambasi,21,0
HBab92,Bambasi,21,0
HAss51,Asosa,21,0
HBab7,Bambasi,21,0
HBab75,Bambasi,21,0
HBab80,Bambasi,21,0
HBab81,Bambasi,21,0
HShr35,Sherkole,21,0
LBab37,Bambasi,21,0
LBab56,Bambasi,21,0
LBab57,Bambasi,21,0
LBab67,Bambasi,21,0
LBab82,Bambasi,21,0
HBab9,Bambasi,21,0
HBab21,Bambasi,21,0
HBab37,Bambasi,21,0
LBab1,Bambasi,21,0
LBab30,Bambasi,21,0
HBab13,Bambasi,21,0
HBab15,Bambasi,21,0
HBab17,Bambasi,21,0
HBab79,Bambasi,21,0
HBab95,Bambasi,21,0
HBab100,Bambasi,21,0
HBab118,Bambasi,21,0
LBab98,Bambasi,21,0
HKum9,Kurmuk,21,0
HAss14,Asosa,22,0
HAss42,Asosa,22,0
HKum11,Kurmuk,22,0
HShr118,Sherkole,22,0
HShr122,Sherkole,22,0
HShr17,Sherkole,22,0
HShr49,Sherkole,22,0
HShr70,Sherkole,22,0
HShr80,Sherkole,22,0
HShr82,Sherkole,22,0
HKum47,Kurmuk,22,0
HShr86,Sherkole,22,0
HShr98,Sherkole,22,0
LKum28,Kurmuk,22,0
LKum61,Kurmuk,22,0
LKum74,Kurmuk,22,0
LShr108,Sherkole,22,0
LShr112,Sherkole,22,0
LShr116,Sherkole,22,0
LShr132,Sherkole,22,0
LShr133,Sherkole,22,0
LShr157,Sherkole,22,0
LShr165,Sherkole,22,0
LShr171,Sherkole,22,0
LShr177,Sherkole,22,0
LShr44,Sherkole,22,0
LShr64,Sherkole,22,0
LShr86,Sherkole,22,0
HAss35,Asosa,22,0
HKum57,Kurmuk,22,0
HKum67,Kurmuk,22,0
HShr105,Sherkole,22,0
HShr12,Sherkole,22,0
HShr133,Sherkole,22,0
HShr3,Sherkole,22,0
HShr44,Sherkole,22,0
HShr48,Sherkole,22,0
HShr64,Sherkole,22,0
HShr87,Sherkole,22,0
LKum58,Kurmuk,22,0
LShr61,Sherkole,22,0
LShr73,Sherkole,22,0
HAss23,Asosa,22,0
HAss39,Asosa,22,0
HKum19,Kurmuk,22,0
HKum34,Kurmuk,22,0
HShr114,Sherkole,22,0
HShr126,Sherkole,22,0
HShr14,Sherkole,22,0
HShr146,Sherkole,22,0
HShr148,Sherkole,22,0
HShr161,Sherkole,22,0
HShr182,Sherkole,22,0
HShr31,Sherkole,22,0
HShr45,Sherkole,22,0
HShr65,Sherkole,22,0
HShr71,Sherkole,22,0
HShr77,Sherkole,22,0
HShr88,Sherkole,22,0
HShr96,Sherkole,22,0
LAss15,Asosa,22,0
LKum12,Kurmuk,22,0
LKum17,Kurmuk,22,0
LShr3,Sherkole,22,0
LShr5,Sherkole,22,0
HBab18,Bambasi,22,0
HBab23,Bambasi,22,0
HBab24,Bambasi,22,0
HBab25,Bambasi,22,0
HBab47,Bambasi,22,0
HBab48,Bambasi,22,0
HBab49,Bambasi,22,0
HBab50,Bambasi,22,0
HBab64,Bambasi,22,0
HBab66,Bambasi,22,0
HBab68,Bambasi,22,0
HBab92,Bambasi,22,0
HAss51,Asosa,22,0
HBab7,Bambasi,22,0
HBab75,Bambasi,22,0
HBab80,Bambasi,22,0
HBab81,Bambasi,22,0
HShr35,Sherkole,22,0
LBab37,Bambasi,22,0
LBab56,Bambasi,22,0
LBab57,Bambasi,22,0
LBab67,Bambasi,22,0
LBab82,Bambasi,22,0
HBab9,Bambasi,22,0
HBab21,Bambasi,22,0
HBab37,Bambasi,22,0
LBab1,Bambasi,22,0
LBab30,Bambasi,22,0
HBab13,Bambasi,22,0
HBab15,Bambasi,22,0
HBab17,Bambasi,22,0
HBab79,Bambasi,22,0
HBab95,Bambasi,22,0
HBab100,Bambasi,22,0
HBab118,Bambasi,22,0
LBab98,Bambasi,22,0
HKum9,Kurmuk,22,0
HAss14,Asosa,23,0
HAss42,Asosa,23,0
HKum11,Kurmuk,23,0
HShr118,Sherkole,23,0
HShr122,Sherkole,23,0
HShr17,Sherkole,23,0
HShr49,Sherkole,23,0
HShr70,Sherkole,23,0
HShr80,Sherkole,23,0
HShr82,Sherkole,23,0
HKum47,Kurmuk,23,0
HShr86,Sherkole,23,0
HShr98,Sherkole,23,0
LKum28,Kurmuk,23,0
LKum61,Kurmuk,23,0
LKum74,Kurmuk,23,0
LShr108,Sherkole,23,0
LShr112,Sherkole,23,0
LShr116,Sherkole,23,0
LShr132,Sherkole,23,0
LShr133,Sherkole,23,0
LShr157,Sherkole,23,0
LShr165,Sherkole,23,0
LShr171,Sherkole,23,0
LShr177,Sherkole,23,0
LShr44,Sherkole,23,0
LShr64,Sherkole,23,0
LShr86,Sherkole,23,0
HAss35,Asosa,23,0
HKum57,Kurmuk,23,0
HKum67,Kurmuk,23,0
HShr105,Sherkole,23,0
HShr12,Sherkole,23,0
HShr133,Sherkole,23,0
HShr3,Sherkole,23,0
HShr44,Sherkole,23,0
HShr48,Sherkole,23,0
HShr64,Sherkole,23,0
HShr87,Sherkole,23,0
LKum58,Kurmuk,23,0
LShr61,Sherkole,23,0
LShr73,Sherkole,23,0
HAss23,Asosa,23,0
HAss39,Asosa,23,0
HKum19,Kurmuk,23,0
HKum34,Kurmuk,23,0
HShr114,Sherkole,23,0
HShr126,Sherkole,23,0
HShr14,Sherkole,23,0
HShr146,Sherkole,23,0
HShr148,Sherkole,23,0
HShr161,Sherkole,23,0
HShr182,Sherkole,23,0
HShr31,Sherkole,23,0
HShr45,Sherkole,23,0
HShr65,Sherkole,23,0
HShr71,Sherkole,23,0
HShr77,Sherkole,23,0
HShr88,Sherkole,23,0
HShr96,Sherkole,23,0
LAss15,Asosa,23,0
LKum12,Kurmuk,23,0
LKum17,Kurmuk,23,0
LShr3,Sherkole,23,0
LShr5,Sherkole,23,0
HBab18,Bambasi,23,0
HBab23,Bambasi,23,0
HBab24,Bambasi,23,0
HBab25,Bambasi,23,0
HBab47,Bambasi,23,0
HBab48,Bambasi,23,0
HBab49,Bambasi,23,0
HBab50,Bambasi,23,0
HBab64,Bambasi,23,0
HBab66,Bambasi,23,0
HBab68,Bambasi,23,0
HBab92,Bambasi,23,0
HAss51,Asosa,23,0
HBab7,Bambasi,23,0
HBab75,Bambasi,23,0
HBab80,Bambasi,23,0
HBab81,Bambasi,23,0
HShr35,Sherkole,23,0
LBab37,Bambasi,23,0
LBab56,Bambasi,23,0
LBab57,Bambasi,23,0
LBab67,Bambasi,23,0
LBab82,Bambasi,23,0
HBab9,Bambasi,23,0
HBab21,Bambasi,23,0
HBab37,Bambasi,23,0
LBab1,Bambasi,23,0
LBab30,Bambasi,23,0
HBab13,Bambasi,23,0
HBab15,Bambasi,23,0
HBab17,Bambasi,23,0
HBab79,Bambasi,23,0
HBab95,Bambasi,23,0
HBab100,Bambasi,23,0
HBab118,Bambasi,23,0
LBab98,Bambasi,23,0
HKum9,Kurmuk,23,0
HAss14,Asosa,24,0
HAss42,Asosa,24,0
HKum11,Kurmuk,24,0
HShr118,Sherkole,24,0
HShr122,Sherkole,24,0
HShr17,Sherkole,24,0
HShr49,Sherkole,24,0
HShr70,Sherkole,24,0
HShr80,Sherkole,24,0
HShr82,Sherkole,24,0
HKum47,Kurmuk,24,0
HShr86,Sherkole,24,0
HShr98,Sherkole,24,0
LKum28,Kurmuk,24,0
LKum61,Kurmuk,24,0
LKum74,Kurmuk,24,0
LShr108,Sherkole,24,0
LShr112,Sherkole,24,0
LShr116,Sherkole,24,0
LShr132,Sherkole,24,0
LShr133,Sherkole,24,0
LShr157,Sherkole,24,0
LShr165,Sherkole,24,0
LShr171,Sherkole,24,0
LShr177,Sherkole,24,0
LShr44,Sherkole,24,0
LShr64,Sherkole,24,0
LShr86,Sherkole,24,0
HAss35,Asosa,24,0
HKum57,Kurmuk,24,0
HKum67,Kurmuk,24,0
HShr105,Sherkole,24,0
HShr12,Sherkole,24,0
HShr133,Sherkole,24,0
HShr3,Sherkole,24,0
HShr44,Sherkole,24,0
HShr48,Sherkole,24,0
HShr64,Sherkole,24,0
HShr87,Sherkole,24,0
LKum58,Kurmuk,24,0
LShr61,Sherkole,24,0
LShr73,Sherkole,24,0
HAss23,Asosa,24,0
HAss39,Asosa,24,0
HKum19,Kurmuk,24,0
HKum34,Kurmuk,24,0
HShr114,Sherkole,24,0
HShr126,Sherkole,24,0
HShr14,Sherkole,24,0
HShr146,Sherkole,24,0
HShr148,Sherkole,24,0
HShr161,Sherkole,24,0
HShr182,Sherkole,24,0
HShr31,Sherkole,24,0
HShr45,Sherkole,24,0
HShr65,Sherkole,24,0
HShr71,Sherkole,24,0
HShr77,Sherkole,24,0
HShr88,Sherkole,24,0
HShr96,Sherkole,24,0
LAss15,Asosa,24,0
LKum12,Kurmuk,24,0
LKum17,Kurmuk,24,0
LShr3,Sherkole,24,0
LShr5,Sherkole,24,0
HBab18,Bambasi,24,0
HBab23,Bambasi,24,0
HBab24,Bambasi,24,0
HBab25,Bambasi,24,0
HBab47,Bambasi,24,0
HBab48,Bambasi,24,0
HBab49,Bambasi,24,0
HBab50,Bambasi,24,0
HBab64,Bambasi,24,0
HBab66,Bambasi,24,0
HBab68,Bambasi,24,0
HBab92,Bambasi,24,0
HAss51,Asosa,24,0
HBab7,Bambasi,24,0
HBab75,Bambasi,24,0
HBab80,Bambasi,24,0
HBab81,Bambasi,24,0
HShr35,Sherkole,24,0
LBab37,Bambasi,24,0
LBab56,Bambasi,24,0
LBab57,Bambasi,24,0
LBab67,Bambasi,24,0
LBab82,Bambasi,24,0
HBab9,Bambasi,24,0
HBab21,Bambasi,24,0
HBab37,Bambasi,24,0
LBab1,Bambasi,24,0
LBab30,Bambasi,24,0
HBab13,Bambasi,24,0
HBab15,Bambasi,24,0
HBab17,Bambasi,24,0
HBab79,Bambasi,24,0
HBab95,Bambasi,24,0
HBab100,Bambasi,24,0
HBab118,Bambasi,24,0
LBab98,Bambasi,24,0
HKum9,Kurmuk,24,0
